
# host                  id     x     y     z stress   t_real     t_cpu     t_mem      t_io       cpu util  eff  load       mem        io
boskop            PRO.2560  2560  2560   250     5    261.36 --------- --------- ---------  92674.80 0.27 0.72  6.34   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    261.36 --------- --------- ---------  92674.80 0.27 0.72  6.34   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    253.26 --------- --------- ---------  92921.56 0.27 0.70  6.23   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    253.26 --------- --------- ---------  92921.56 0.27 0.70  6.23   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    230.66 --------- --------- ---------  92739.88 0.30 0.71  6.11   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    230.66 --------- --------- ---------  92739.88 0.30 0.71  6.11   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    281.90 --------- --------- ---------  92845.35 0.25 0.72  6.13   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    281.90 --------- --------- ---------  92845.35 0.25 0.72  6.13   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    278.34 --------- --------- ---------  92705.28 0.25 0.72  6.11   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    278.34 --------- --------- ---------  92705.28 0.25 0.72  6.11   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    236.15 --------- --------- ---------  92853.23 0.29 0.71  6.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    236.15 --------- --------- ---------  92853.23 0.29 0.71  6.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    259.20 --------- --------- ---------  92675.09 0.27 0.71  6.04   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    259.20 --------- --------- ---------  92675.09 0.27 0.71  6.04   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     5    266.04 --------- --------- ---------  92835.25 0.26 0.72  6.10   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     5    262.68 --------- --------- ---------  92788.87 0.27 0.71  6.13   2015.98   1437.55
boskop        STD_PRO.2560  2560  2560   250     5     22.46 --------- --------- ---------     83.13 0.02 0.01  0.08      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250     5    262.68     22.46 --------- --------- --------- --------- --------- ---------  92788.87     83.13 0.27 0.02 0.71 0.01  6.13  0.08   2015.98      0.00   1437.55      0.00
boskop            PRO.2560  2560  2560   250     5    266.04 --------- --------- ---------  92835.25 0.26 0.72  6.10   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     5    262.68 --------- --------- ---------  92788.87 0.27 0.71  6.13   2015.98   1437.55
boskop        STD_PRO.2560  2560  2560   250     5     22.46 --------- --------- ---------     83.13 0.02 0.01  0.08      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250     5    262.68     22.46 --------- --------- --------- --------- --------- ---------  92788.87     83.13 0.27 0.02 0.71 0.01  6.13  0.08   2015.98      0.00   1437.55      0.00
boskop            EMU.2560  2560  2560   250     5    236.99    233.30     22.53     13.46  90889.98 0.29 0.67  6.02   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    236.99    233.30     22.53     13.46  90889.98 0.29 0.67  6.02   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    266.94    263.25     21.21     13.99  90917.42 0.25 0.66  6.10   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    266.94    263.25     21.21     13.99  90917.42 0.25 0.66  6.10   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    243.16    239.48     22.77     13.87  90861.87 0.28 0.66  6.11   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    243.16    239.48     22.77     13.87  90861.87 0.28 0.66  6.11   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    220.55    216.87     23.48     13.67  90897.63 0.31 0.66  6.18   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    220.55    216.87     23.48     13.67  90897.63 0.31 0.66  6.18   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    259.73    256.03     22.62     13.54  90933.89 0.26 0.66  6.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    259.73    256.03     22.62     13.54  90933.89 0.26 0.66  6.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    274.61    270.89     22.87     13.77  90948.47 0.25 0.65  6.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    274.61    270.89     22.87     13.77  90948.47 0.25 0.65  6.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    231.31    227.59     22.80     13.89  90850.60 0.29 0.66  6.12   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    231.31    227.59     22.80     13.89  90850.60 0.29 0.66  6.12   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    227.63    223.94     23.32     13.53  90909.43 0.30 0.66  6.12   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    227.63    223.94     23.32     13.53  90909.43 0.30 0.66  6.12   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    269.64    265.95     22.64     13.60  90912.78 0.25 0.64  6.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    269.64    265.95     22.64     13.60  90912.78 0.25 0.64  6.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     5    226.63    222.92     22.99     13.28  90883.31 0.30 0.66  5.95   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     5    245.72    242.02     22.72     13.66  90900.54 0.28 0.66  6.07   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     5     19.15     19.15      0.58      0.21     28.86 0.02 0.01  0.07      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     5    245.72     19.15    242.02     19.15     22.72      0.58     13.66      0.21  90900.54     28.86 0.28 0.02 0.66 0.01  6.07  0.07   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250     6    293.10
boskop            EXE.2560  2560  2560   250     6    288.86
boskop            EXE.2560  2560  2560   250     6    287.09
boskop            EXE.2560  2560  2560   250     6    292.28
boskop            EXE.2560  2560  2560   250     6    289.70
boskop            EXE.2560  2560  2560   250     6    285.01
boskop            EXE.2560  2560  2560   250     6    291.77
boskop            EXE.2560  2560  2560   250     6    288.63
boskop            EXE.2560  2560  2560   250     6    283.60
boskop            EXE.2560  2560  2560   250     6    288.85
boskop       STAT_EXE.2560  2560  2560   250     6    288.89      2.91
boskop            EMU.2560  2560  2560   250     5    226.63    222.92     22.99     13.28  90883.31 0.30 0.66  5.95   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     5    245.72    242.02     22.72     13.66  90900.54 0.28 0.66  6.07   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     5     19.15     19.15      0.58      0.21     28.86 0.02 0.01  0.07      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     5    245.72     19.15    242.02     19.15     22.72      0.58     13.66      0.21  90900.54     28.86 0.28 0.02 0.66 0.01  6.07  0.07   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250     6    293.10
boskop            EXE.2560  2560  2560   250     6    288.86
boskop            EXE.2560  2560  2560   250     6    287.09
boskop            EXE.2560  2560  2560   250     6    292.28
boskop            EXE.2560  2560  2560   250     6    289.70
boskop            EXE.2560  2560  2560   250     6    285.01
boskop            EXE.2560  2560  2560   250     6    291.77
boskop            EXE.2560  2560  2560   250     6    288.63
boskop            EXE.2560  2560  2560   250     6    283.60
boskop            EXE.2560  2560  2560   250     6    288.85
boskop       STAT_EXE.2560  2560  2560   250     6    288.89      2.91
boskop            PRO.2560  2560  2560   250     6    284.15 --------- --------- ---------  92758.90 0.24 0.71  7.25   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    284.15 --------- --------- ---------  92758.90 0.24 0.71  7.25   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    281.91 --------- --------- ---------  92729.06 0.25 0.71  7.15   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    281.91 --------- --------- ---------  92729.06 0.25 0.71  7.15   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    287.30 --------- --------- ---------  92740.04 0.24 0.71  7.03   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    287.30 --------- --------- ---------  92740.04 0.24 0.71  7.03   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    289.09 --------- --------- ---------  92732.93 0.24 0.71  7.17   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    289.09 --------- --------- ---------  92732.93 0.24 0.71  7.17   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    284.54 --------- --------- ---------  92727.64 0.24 0.71  7.17   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    284.54 --------- --------- ---------  92727.64 0.24 0.71  7.17   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    291.78 --------- --------- ---------  92673.83 0.24 0.71  7.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    291.78 --------- --------- ---------  92673.83 0.24 0.71  7.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    281.37 --------- --------- ---------  92715.45 0.25 0.71  7.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    281.37 --------- --------- ---------  92715.45 0.25 0.71  7.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    281.52 --------- --------- ---------  92713.40 0.25 0.71  7.06   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    281.52 --------- --------- ---------  92713.40 0.25 0.71  7.06   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    287.88 --------- --------- ---------  92786.68 0.24 0.71  7.46   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    287.88 --------- --------- ---------  92786.68 0.24 0.71  7.46   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     6    282.05 --------- --------- ---------  92697.87 0.25 0.71  7.35   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     6    285.16 --------- --------- ---------  92727.58 0.24 0.71  7.18   2015.98   1437.55
boskop        STD_PRO.2560  2560  2560   250     6      3.47 --------- --------- ---------     29.63 0.00 0.00  0.13      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250     6    285.16      3.47 --------- --------- --------- --------- --------- ---------  92727.58     29.63 0.24 0.00 0.71 0.00  7.18  0.13   2015.98      0.00   1437.55      0.00
boskop            PRO.2560  2560  2560   250     6    282.05 --------- --------- ---------  92697.87 0.25 0.71  7.35   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     6    285.16 --------- --------- ---------  92727.58 0.24 0.71  7.18   2015.98   1437.55
boskop        STD_PRO.2560  2560  2560   250     6      3.47 --------- --------- ---------     29.63 0.00 0.00  0.13      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250     6    285.16      3.47 --------- --------- --------- --------- --------- ---------  92727.58     29.63 0.24 0.00 0.71 0.00  7.18  0.13   2015.98      0.00   1437.55      0.00
boskop            EMU.2560  2560  2560   250     6    274.17    270.32     26.46     13.37  90848.87 0.25 0.66  7.18   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    274.17    270.32     26.46     13.37  90848.87 0.25 0.66  7.18   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    277.25    273.33     26.50     13.93  90852.97 0.24 0.66  7.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    277.25    273.33     26.50     13.93  90852.97 0.24 0.66  7.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    278.65    274.73     26.83     13.52  90856.38 0.24 0.65  7.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    278.65    274.73     26.83     13.52  90856.38 0.24 0.65  7.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    269.78    265.80     25.75     13.68  90835.23 0.25 0.66  7.08   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    269.78    265.80     25.75     13.68  90835.23 0.25 0.66  7.08   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    284.47    280.57     27.09     13.76  90896.03 0.24 0.65  7.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    284.47    280.57     27.09     13.76  90896.03 0.24 0.65  7.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    277.10    273.20     25.81     13.71  90818.97 0.24 0.66  7.02   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    277.10    273.20     25.81     13.71  90818.97 0.24 0.66  7.02   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    273.46    269.62     26.85     13.80  90850.07 0.25 0.66  7.02   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    273.46    269.62     26.85     13.80  90850.07 0.25 0.66  7.02   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    274.79    271.02     26.20     13.86  90836.39 0.25 0.66  7.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    274.79    271.02     26.20     13.86  90836.39 0.25 0.66  7.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    275.82    271.97     26.45     13.52  90862.61 0.25 0.66  7.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    275.82    271.97     26.45     13.52  90862.61 0.25 0.66  7.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     6    274.53    270.70     26.67     13.74  90808.95 0.25 0.66  7.03   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     6    276.00    272.13     26.46     13.69  90846.65 0.25 0.66  7.04   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     6      3.66      3.65      0.42      0.16     22.95 0.00 0.00  0.05      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     6    276.00      3.66    272.13      3.65     26.46      0.42     13.69      0.16  90846.65     22.95 0.25 0.00 0.66 0.00  7.04  0.05   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250     7    337.95
boskop            EXE.2560  2560  2560   250     7    334.47
boskop            EXE.2560  2560  2560   250     7    337.35
boskop            EXE.2560  2560  2560   250     7    335.25
boskop            EXE.2560  2560  2560   250     7    335.72
boskop            EXE.2560  2560  2560   250     7    340.98
boskop            EXE.2560  2560  2560   250     7    339.19
boskop            EXE.2560  2560  2560   250     7    329.86
boskop            EXE.2560  2560  2560   250     7    339.52
boskop            EXE.2560  2560  2560   250     7    332.42
boskop       STAT_EXE.2560  2560  2560   250     7    336.27      3.25
boskop            EMU.2560  2560  2560   250     6    274.53    270.70     26.67     13.74  90808.95 0.25 0.66  7.03   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     6    276.00    272.13     26.46     13.69  90846.65 0.25 0.66  7.04   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     6      3.66      3.65      0.42      0.16     22.95 0.00 0.00  0.05      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     6    276.00      3.66    272.13      3.65     26.46      0.42     13.69      0.16  90846.65     22.95 0.25 0.00 0.66 0.00  7.04  0.05   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250     7    337.95
boskop            EXE.2560  2560  2560   250     7    334.47
boskop            EXE.2560  2560  2560   250     7    337.35
boskop            EXE.2560  2560  2560   250     7    335.25
boskop            EXE.2560  2560  2560   250     7    335.72
boskop            EXE.2560  2560  2560   250     7    340.98
boskop            EXE.2560  2560  2560   250     7    339.19
boskop            EXE.2560  2560  2560   250     7    329.86
boskop            EXE.2560  2560  2560   250     7    339.52
boskop            EXE.2560  2560  2560   250     7    332.42
boskop       STAT_EXE.2560  2560  2560   250     7    336.27      3.25
boskop            PRO.2560  2560  2560   250     7    337.02 --------- --------- ---------  92705.65 0.21 0.71  8.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    337.02 --------- --------- ---------  92705.65 0.21 0.71  8.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    339.62 --------- --------- ---------  92884.87 0.20 0.71  8.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    339.62 --------- --------- ---------  92884.87 0.20 0.71  8.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    331.80 --------- --------- ---------  92732.52 0.21 0.71  8.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    331.80 --------- --------- ---------  92732.52 0.21 0.71  8.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    338.94 --------- --------- ---------  92898.29 0.20 0.71  8.13   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    338.94 --------- --------- ---------  92898.29 0.20 0.71  8.13   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    337.79 --------- --------- ---------  92713.94 0.21 0.71  8.13   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    337.79 --------- --------- ---------  92713.94 0.21 0.71  8.13   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    336.34 --------- --------- ---------  92822.22 0.21 0.71  8.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    336.34 --------- --------- ---------  92822.22 0.21 0.71  8.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    335.93 --------- --------- ---------  92667.85 0.21 0.71  8.03   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    335.93 --------- --------- ---------  92667.85 0.21 0.71  8.03   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    343.58 --------- --------- ---------  92883.89 0.20 0.71  8.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    343.58 --------- --------- ---------  92883.89 0.20 0.71  8.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    340.93 --------- --------- ---------  92731.28 0.20 0.71  8.07   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    340.93 --------- --------- ---------  92731.28 0.20 0.71  8.07   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     7    338.97 --------- --------- ---------  92889.02 0.20 0.71  8.12   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     7    338.09 --------- --------- ---------  92792.95 0.21 0.71  8.11   2015.98   1437.55
boskop        STD_PRO.2560  2560  2560   250     7      3.01 --------- --------- ---------     86.53 0.00 0.00  0.03      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250     7    338.09      3.01 --------- --------- --------- --------- --------- ---------  92792.95     86.53 0.21 0.00 0.71 0.00  8.11  0.03   2015.98      0.00   1437.55      0.00
boskop            PRO.2560  2560  2560   250     7    338.97 --------- --------- ---------  92889.02 0.20 0.71  8.12   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     7    338.09 --------- --------- ---------  92792.95 0.21 0.71  8.11   2015.98   1437.55
boskop        STD_PRO.2560  2560  2560   250     7      3.01 --------- --------- ---------     86.53 0.00 0.00  0.03      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250     7    338.09      3.01 --------- --------- --------- --------- --------- ---------  92792.95     86.53 0.21 0.00 0.71 0.00  8.11  0.03   2015.98      0.00   1437.55      0.00
boskop            EMU.2560  2560  2560   250     7    316.10    312.03     30.55     13.77  90859.98 0.21 0.66  8.04   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    316.10    312.03     30.55     13.77  90859.98 0.21 0.66  8.04   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    315.48    311.60     29.99     14.19  90937.91 0.22 0.66  8.44   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    315.48    311.60     29.99     14.19  90937.91 0.22 0.66  8.44   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    319.84    315.92     29.86     13.63  90929.46 0.21 0.65  8.33   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    319.84    315.92     29.86     13.63  90929.46 0.21 0.65  8.33   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    319.57    315.48     29.12     13.82  90896.95 0.21 0.66  8.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    319.57    315.48     29.12     13.82  90896.95 0.21 0.66  8.01   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    319.71    315.67     29.60     13.87  90902.98 0.21 0.66  8.11   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    319.71    315.67     29.60     13.87  90902.98 0.21 0.66  8.11   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    320.48    316.50     29.04     14.11  90896.43 0.21 0.66  8.12   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    320.48    316.50     29.04     14.11  90896.43 0.21 0.66  8.12   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    321.51    317.47     29.55     13.86  90848.71 0.21 0.65  8.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    321.51    317.47     29.55     13.86  90848.71 0.21 0.65  8.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    323.25    319.30     30.15     13.84  90884.01 0.21 0.66  8.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    323.25    319.30     30.15     13.84  90884.01 0.21 0.66  8.03   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    322.16    318.13     29.84     13.96  90866.02 0.21 0.66  8.08   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    322.16    318.13     29.84     13.96  90866.02 0.21 0.66  8.08   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     7    323.32    319.33     30.93     13.80  90937.79 0.21 0.66  8.08   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     7    320.14    316.14     29.86     13.89  90896.03 0.21 0.66  8.13   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     7      2.54      2.53      0.56      0.16     30.41 0.00 0.00  0.14      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     7    320.14      2.54    316.14      2.53     29.86      0.56     13.89      0.16  90896.03     30.41 0.21 0.00 0.66 0.00  8.13  0.14   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250     8    375.50
boskop            EXE.2560  2560  2560   250     8    378.65
boskop            EXE.2560  2560  2560   250     8    378.75
boskop            EXE.2560  2560  2560   250     8    372.79
boskop            EXE.2560  2560  2560   250     8    381.76
boskop            EXE.2560  2560  2560   250     8    374.49
boskop            EXE.2560  2560  2560   250     8    372.45
boskop            EXE.2560  2560  2560   250     8    374.22
boskop            EXE.2560  2560  2560   250     8    376.65
boskop            EXE.2560  2560  2560   250     8    378.95
boskop       STAT_EXE.2560  2560  2560   250     8    376.42      2.89
boskop            EMU.2560  2560  2560   250     7    323.32    319.33     30.93     13.80  90937.79 0.21 0.66  8.08   2015.41   1438.00
boskop       MEAN_EMU.2560  2560  2560   250     7    320.14    316.14     29.86     13.89  90896.03 0.21 0.66  8.13   2015.41   1438.00
boskop        STD_EMU.2560  2560  2560   250     7      2.54      2.53      0.56      0.16     30.41 0.00 0.00  0.14      0.00      0.00
boskop       STAT_EMU.2560  2560  2560   250     7    320.14      2.54    316.14      2.53     29.86      0.56     13.89      0.16  90896.03     30.41 0.21 0.00 0.66 0.00  8.13  0.14   2015.41      0.00   1438.00      0.00

boskop            EXE.2560  2560  2560   250     8    375.50
boskop            EXE.2560  2560  2560   250     8    378.65
boskop            EXE.2560  2560  2560   250     8    378.75
boskop            EXE.2560  2560  2560   250     8    372.79
boskop            EXE.2560  2560  2560   250     8    381.76
boskop            EXE.2560  2560  2560   250     8    374.49
boskop            EXE.2560  2560  2560   250     8    372.45
boskop            EXE.2560  2560  2560   250     8    374.22
boskop            EXE.2560  2560  2560   250     8    376.65
boskop            EXE.2560  2560  2560   250     8    378.95
boskop       STAT_EXE.2560  2560  2560   250     8    376.42      2.89
boskop            PRO.2560  2560  2560   250     8    374.89 --------- --------- ---------  92714.30 0.18 0.71  9.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    374.89 --------- --------- ---------  92714.30 0.18 0.71  9.10   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    379.06 --------- --------- ---------  92786.35 0.18 0.71  9.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    379.06 --------- --------- ---------  92786.35 0.18 0.71  9.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    379.92 --------- --------- ---------  92711.38 0.18 0.71  9.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    379.92 --------- --------- ---------  92711.38 0.18 0.71  9.12   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    379.56 --------- --------- ---------  92714.82 0.18 0.71  9.08   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    379.56 --------- --------- ---------  92714.82 0.18 0.71  9.08   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    371.91 --------- --------- ---------  92733.94 0.19 0.71  9.04   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    371.91 --------- --------- ---------  92733.94 0.19 0.71  9.04   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    377.11 --------- --------- ---------  92747.21 0.18 0.71  9.05   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    377.11 --------- --------- ---------  92747.21 0.18 0.71  9.05   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    378.56 --------- --------- ---------  92742.64 0.18 0.71  9.07   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    378.56 --------- --------- ---------  92742.64 0.18 0.71  9.07   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    378.48 --------- --------- ---------  92679.50 0.18 0.71  9.31   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    378.48 --------- --------- ---------  92679.50 0.18 0.71  9.31   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    379.59 --------- --------- ---------  92727.11 0.18 0.71  9.31   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    379.59 --------- --------- ---------  92727.11 0.18 0.71  9.31   2015.98   1437.55
boskop            PRO.2560  2560  2560   250     8    375.09 --------- --------- ---------  92737.98 0.18 0.71  9.13   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     8    377.42 --------- --------- ---------  92729.52 0.18 0.71  9.13   2015.98   1437.55
boskop        STD_PRO.2560  2560  2560   250     8      2.51 --------- --------- ---------     26.63 0.00 0.00  0.09      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250     8    377.42      2.51 --------- --------- --------- --------- --------- ---------  92729.52     26.63 0.18 0.00 0.71 0.00  9.13  0.09   2015.98      0.00   1437.55      0.00
boskop            PRO.2560  2560  2560   250     8    375.09 --------- --------- ---------  92737.98 0.18 0.71  9.13   2015.98   1437.55
boskop       MEAN_PRO.2560  2560  2560   250     8    377.42 --------- --------- ---------  92729.52 0.18 0.71  9.13   2015.98   1437.55
boskop        STD_PRO.2560  2560  2560   250     8      2.51 --------- --------- ---------     26.63 0.00 0.00  0.09      0.00      0.00
boskop       STAT_PRO.2560  2560  2560   250     8    377.42      2.51 --------- --------- --------- --------- --------- ---------  92729.52     26.63 0.18 0.00 0.71 0.00  9.13  0.09   2015.98      0.00   1437.55      0.00
boskop            EMU.2560  2560  2560   250     8    355.03    351.07     31.79     14.04  90825.52 0.19 0.66  9.05   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    355.03    351.07     31.79     14.04  90825.52 0.19 0.66  9.05   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    358.10    354.04     32.86     13.85  90824.25 0.19 0.65  9.05   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    358.10    354.04     32.86     13.85  90824.25 0.19 0.65  9.05   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    359.90    355.79     31.76     14.73  90956.96 0.19 0.66  9.07   2015.41   1438.00
boskop            EMU.2560  2560  2560   250     8    359.90    355.79     31.76     14.73  90956.96 0.19 0.66  9.07   2015.41   1438.00
