c401-303          EMU.2560  2560  2560   250      0   116.41 --------- --------- ---------  90834.00 0.61 0.78  1.26      6.00   1438.00
c401-303          EMU.2560  2560  2560   250      0   116.42 --------- --------- ---------  90829.00 0.61 0.78  1.36      6.00   1438.00
c401-303          EMU.2560  2560  2560   250      0   116.39 --------- --------- ---------  90831.00 0.61 0.78  1.25      6.00   1438.00
c401-303          EMU.2560  2560  2560   250      0   116.49 --------- --------- ---------  90844.00 0.61 0.78  1.41      6.00   1438.00
c401-303     MEAN_EMU.2560  2560  2560   250     0    116.43 --------- --------- ---------  90835.00 0.61 0.78  1.28      6.00   1438.00
c401-303      STD_EMU.2560  2560  2560   250     0      0.03 --------- --------- ---------      5.18 0.00 0.00  0.08      0.00      0.00
c401-303     STAT_EMU.2560  2560  2560   250     0    116.43      0.03 --------- --------- --------- --------- --------- ---------  90835.00      5.18 0.61 0.00 0.78 0.00  1.28  0.08      6.00      0.00   1438.00      0.00
c401-303          EMU.5120  5120  5120   250      0   462.84 --------- --------- --------- 363490.00 0.61 0.78  1.01      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.23 --------- --------- --------- 363383.00 0.62 0.78  1.01      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.29 --------- --------- --------- 363388.00 0.62 0.78  1.01      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.21 --------- --------- --------- 363362.00 0.62 0.78  1.01      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.60 --------- --------- --------- 363402.00 0.62 0.78  1.01      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.38 --------- --------- --------- 363361.00 0.62 0.78  1.01      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.52 --------- --------- --------- 363388.00 0.62 0.78  0.93      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.56 --------- --------- --------- 363426.00 0.62 0.78  1.01      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.38 --------- --------- --------- 363359.00 0.62 0.78  1.01      6.00   5751.00
c401-303          EMU.5120  5120  5120   250      0   455.28 --------- --------- --------- 363360.00 0.62 0.78  1.01      6.00   5751.00
c401-303     MEAN_EMU.5120  5120  5120   250     0    456.13 --------- --------- --------- 363391.90 0.62 0.78  1.00      6.00   5751.00
c401-303      STD_EMU.5120  5120  5120   250     0      2.24 --------- --------- ---------     38.66 0.00 0.00  0.02      0.00      0.00
c401-303     STAT_EMU.5120  5120  5120   250     0    456.13      2.24 --------- --------- --------- --------- --------- --------- 363391.90     38.66 0.62 0.00 0.78 0.00  1.00  0.02      6.00      0.00   5751.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.80      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.53  0.73      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.67      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.53  0.62      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.57      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.53  0.57      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.52      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.48      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.44      6.00      0.00
c401-304          RUN.0010    10    10   250      0     0.00 --------- --------- ---------     14.00 0.00 0.54  0.41      6.00      0.00
c401-304     MEAN_RUN.0010    10    10   250     0      0.00 --------- --------- ---------     14.00 0.00 0.54  0.58      6.00      0.00
