india.single        RUN.2560  2560  2560   250      0   102.34 --------- --------- ---------      0.00 0.00 1.00  0.97      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.55 --------- --------- ---------      0.00 0.00 1.00  0.98      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.74 --------- --------- ---------      0.00 0.00 1.00  0.98      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.47 --------- --------- ---------      0.00 0.00 1.00  0.98      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.62 --------- --------- ---------      0.00 0.00 1.00  1.01      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.38 --------- --------- ---------      0.00 0.00 1.00  1.01      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.35 --------- --------- ---------      0.00 0.00 1.00  1.00      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.55 --------- --------- ---------      0.00 0.00 1.00  1.00      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.31 --------- --------- ---------      0.00 0.00 1.00  1.02      0.00    143.00
india.single        RUN.2560  2560  2560   250      0   102.36 --------- --------- ---------      0.00 0.00 1.00  1.02      0.00    143.00
india.single   MEAN_RUN.2560  2560  2560   250     0    102.36 --------- --------- ---------      0.00 0.00 1.00  1.02      0.00    143.00
india.single    STD_RUN.2560  2560  2560   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_RUN.2560  2560  2560   250     0    102.36      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  1.02  0.00      0.00      0.00    143.00      0.00
india.single        RUN.5120  5120  5120   250      0   412.77 --------- --------- ---------      0.00 0.00 1.00  1.26      0.00    575.00
india.single        RUN.5120  5120  5120   250      0   410.73 --------- --------- ---------      0.00 0.00 1.00  1.26      0.00    575.00
india.single        RUN.5120  5120  5120   250      0   410.55 --------- --------- ---------      0.00 0.00 1.00  1.15      0.00    575.00
india.single        RUN.5120  5120  5120   250      0   411.75 --------- --------- ---------      0.00 0.00 1.00  1.28      0.00    575.00
india.single        RUN.5120  5120  5120   250      0   410.82 --------- --------- ---------      0.00 0.00 1.00  1.18      0.00    575.00
india.single        RUN.5120  5120  5120   250      0   411.32 --------- --------- ---------      0.00 0.00 1.00  1.23      0.00    575.00
india.single        RUN.5120  5120  5120   250      0   410.56 --------- --------- ---------      0.00 0.00 1.00  1.15      0.00    575.00
india.single        RUN.5120  5120  5120   250      0   410.38 --------- --------- ---------      0.00 0.00 1.00  1.23      0.00    575.00
india.single        RUN.5120  5120  5120   250      0   410.76 --------- --------- ---------      0.00 0.00 1.00  1.13      0.00    575.00

india.single        RUN.5120  5120  5120   250      0   411.66 --------- --------- ---------      0.00 0.00 1.00  1.31      0.00    575.00
india.single   MEAN_RUN.5120  5120  5120   250     0    411.66 --------- --------- ---------      0.00 0.00 1.00  1.31      0.00    575.00
india.single    STD_RUN.5120  5120  5120   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_RUN.5120  5120  5120   250     0    411.66      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  1.31  0.00      0.00      0.00    575.00      0.00

india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.33      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.33      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.30      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.30      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.28      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.41      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.41      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.38      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.38      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.35      0.00      1.00
india.single   MEAN_EMU.0010    10    10   250     0      0.00 --------- --------- ---------      0.00 0.00 1.00  0.35      0.00      1.00
india.single    STD_EMU.0010    10    10   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_EMU.0010    10    10   250     0      0.00      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.35  0.00      0.00      0.00      1.00      0.00
^[OHindia.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.40      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.40      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.37      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.37      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.34      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.39      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.39      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.36      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.36      0.00      1.00
india.single        EMU.0010    10    10   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.33      0.00      1.00
india.single   MEAN_EMU.0010    10    10   250     0      0.00 --------- --------- ---------      0.00 0.00 1.00  0.33      0.00      1.00
india.single    STD_EMU.0010    10    10   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_EMU.0010    10    10   250     0      0.00      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.33  0.00      0.00      0.00      1.00      0.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.39      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.39      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.35      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.35      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.33      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.38      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.38      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.35      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.35      0.00      1.00
india.single        EMU.0020    20    20   250      0     0.00 --------- --------- ---------      0.00 0.00 1.00  0.32      0.00      1.00
india.single   MEAN_EMU.0020    20    20   250     0      0.00 --------- --------- ---------      0.00 0.00 1.00  0.32      0.00      1.00
india.single    STD_EMU.0020    20    20   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
