boskop       M3.11      22.49 ------- ------- -------    11  4000   375  1000
boskop       M3.12      24.64 ------- ------- -------    12  4000   375  1000
boskop       M3.13      27.59 ------- ------- -------    13  4000   375  1000
boskop       M3.14      28.75 ------- ------- -------    14  4000   375  1000
boskop       M3.15      31.05 ------- ------- -------    15  4000   375  1000
boskop       M3.16      32.98 ------- ------- -------    16  4000   375  1000
boskop       M4.01      11.76 ------- ------- -------     1  4000   500  1000
boskop       M4.02      12.12 ------- ------- -------     2  4000   500  1000
boskop       M4.03      12.87 ------- ------- -------     3  4000   500  1000
boskop       M4.04      14.26 ------- ------- -------     4  4000   500  1000
boskop       M4.05      14.33 ------- ------- -------     5  4000   500  1000
boskop       M4.06      17.45 ------- ------- -------     6  4000   500  1000
boskop       M4.07      15.79 ------- ------- -------     7  4000   500  1000
boskop       M4.08      17.84 ------- ------- -------     8  4000   500  1000
boskop       M4.09      19.76 ------- ------- -------     9  4000   500  1000
boskop       M4.10      21.69 ------- ------- -------    10  4000   500  1000
boskop       M4.11      23.59 ------- ------- -------    11  4000   500  1000
boskop       M4.12      25.67 ------- ------- -------    12  4000   500  1000
boskop       M4.13      28.55 ------- ------- -------    13  4000   500  1000
boskop       M4.14      30.42 ------- ------- -------    14  4000   500  1000
boskop       M4.15      32.45 ------- ------- -------    15  4000   500  1000
boskop       M4.16      34.71 ------- ------- -------    16  4000   500  1000
boskop       M5.01      11.84 ------- ------- -------     1  4000   625  1000
boskop       M5.02      12.20 ------- ------- -------     2  4000   625  1000
boskop       M5.03      11.91 ------- ------- -------     3  4000   625  1000
boskop       M5.04      14.08 ------- ------- -------     4  4000   625  1000
boskop       M5.05      14.39 ------- ------- -------     5  4000   625  1000
boskop       M5.06      14.89 ------- ------- -------     6  4000   625  1000
boskop       M5.07      16.50 ------- ------- -------     7  4000   625  1000
boskop       M5.08      17.85 ------- ------- -------     8  4000   625  1000
boskop       M5.09      20.12 ------- ------- -------     9  4000   625  1000
boskop       M5.10      22.67 ------- ------- -------    10  4000   625  1000
boskop       M5.11      24.63 ------- ------- -------    11  4000   625  1000
boskop       M5.12      26.92 ------- ------- -------    12  4000   625  1000
boskop       M5.13      29.91 ------- ------- -------    13  4000   625  1000
boskop       M5.14      31.89 ------- ------- -------    14  4000   625  1000
boskop       M5.15      34.10 ------- ------- -------    15  4000   625  1000
boskop       M5.16      36.16 ------- ------- -------    16  4000   625  1000
boskop       M6.01      11.78 ------- ------- -------     1  4000   750  1000
boskop       M6.02      12.34 ------- ------- -------     2  4000   750  1000
boskop       M6.03      13.74 ------- ------- -------     3  4000   750  1000
boskop       M6.04      13.69 ------- ------- -------     4  4000   750  1000
boskop       M6.05      14.14 ------- ------- -------     5  4000   750  1000
boskop       M6.06      14.64 ------- ------- -------     6  4000   750  1000
boskop       M6.07      17.10 ------- ------- -------     7  4000   750  1000
boskop       M6.08      18.89 ------- ------- -------     8  4000   750  1000
boskop       M6.09      21.25 ------- ------- -------     9  4000   750  1000
boskop       M6.10      23.43 ------- ------- -------    10  4000   750  1000
boskop       M6.11      25.61 ------- ------- -------    11  4000   750  1000
boskop       M6.12      28.17 ------- ------- -------    12  4000   750  1000
boskop       M6.13      30.85 ------- ------- -------    13  4000   750  1000
boskop       M6.14      33.24 ------- ------- -------    14  4000   750  1000
boskop       M6.15      35.69 ------- ------- -------    15  4000   750  1000
boskop       M6.16      37.78 ------- ------- -------    16  4000   750  1000
boskop       M7.01      11.80 ------- ------- -------     1  4000   875  1000
boskop       M7.02      12.14 ------- ------- -------     2  4000   875  1000
boskop       M7.03      13.14 ------- ------- -------     3  4000   875  1000
boskop       M7.04      13.82 ------- ------- -------     4  4000   875  1000
boskop       M7.05      14.34 ------- ------- -------     5  4000   875  1000
boskop       M7.06      15.35 ------- ------- -------     6  4000   875  1000
boskop       M7.07      17.04 ------- ------- -------     7  4000   875  1000
boskop       M7.08      19.71 ------- ------- -------     8  4000   875  1000
boskop       M7.09      21.93 ------- ------- -------     9  4000   875  1000
boskop       M7.10      24.48 ------- ------- -------    10  4000   875  1000
boskop       M7.11      26.59 ------- ------- -------    11  4000   875  1000
boskop       M7.12      29.35 ------- ------- -------    12  4000   875  1000
boskop       M7.13      32.06 ------- ------- -------    13  4000   875  1000
boskop       M7.14      34.64 ------- ------- -------    14  4000   875  1000
boskop       M7.15      37.43 ------- ------- -------    15  4000   875  1000
boskop       M7.16      39.65 ------- ------- -------    16  4000   875  1000
boskop       M8.01      11.72 ------- ------- -------     1  4000  1000  1000
boskop       M8.02      12.13 ------- ------- -------     2  4000  1000  1000
boskop       M8.03      13.03 ------- ------- -------     3  4000  1000  1000
boskop       M8.04      13.97 ------- ------- -------     4  4000  1000  1000
boskop       M8.05      14.35 ------- ------- -------     5  4000  1000  1000
boskop       M8.06      15.25 ------- ------- -------     6  4000  1000  1000
boskop       M8.07      18.44 ------- ------- -------     7  4000  1000  1000
boskop       M8.08      20.42 ------- ------- -------     8  4000  1000  1000
boskop       M8.09      22.81 ------- ------- -------     9  4000  1000  1000
boskop       M8.10      25.44 ------- ------- -------    10  4000  1000  1000
boskop       M8.11      28.02 ------- ------- -------    11  4000  1000  1000
boskop       M8.12      30.44 ------- ------- -------    12  4000  1000  1000
boskop       M8.13      33.24 ------- ------- -------    13  4000  1000  1000
boskop       M8.14      36.20 ------- ------- -------    14  4000  1000  1000
boskop       M8.15      38.80 ------- ------- -------    15  4000  1000  1000
boskop       M8.16      41.36 ------- ------- -------    16  4000  1000  1000
boskop       S0.01       6.73 ------- ------- -------     1  4000  1000     0
boskop       S0.02       7.79 ------- ------- -------     2  4000  1000     0
boskop       S0.03       8.37 ------- ------- -------     3  4000  1000     0
boskop       S0.04      10.42 ------- ------- -------     4  4000  1000     0
boskop       S0.05      12.61 ------- ------- -------     5  4000  1000     0
boskop       S0.06      14.29 ------- ------- -------     6  4000  1000     0
boskop       S0.07      16.60 ------- ------- -------     7  4000  1000     0
boskop       S0.08      19.47 ------- ------- -------     8  4000  1000     0
boskop       S0.09      21.44 ------- ------- -------     9  4000  1000     0
boskop       S0.10      24.02 ------- ------- -------    10  4000  1000     0
boskop       S0.11      26.16 ------- ------- -------    11  4000  1000     0
boskop       S0.12      28.67 ------- ------- -------    12  4000  1000     0
boskop       S0.13      31.38 ------- ------- -------    13  4000  1000     0
boskop       S0.14      33.99 ------- ------- -------    14  4000  1000     0
boskop       S0.15      36.91 ------- ------- -------    15  4000  1000     0
boskop       S0.16      39.22 ------- ------- -------    16  4000  1000     0
boskop       S1.01      11.76 ------- ------- -------     1  4000  1000  1000
boskop       S1.02      12.24 ------- ------- -------     2  4000  1000  1000
boskop       S1.03      12.78 ------- ------- -------     3  4000  1000  1000
boskop       S1.04      13.69 ------- ------- -------     4  4000  1000  1000
boskop       S1.05      14.78 ------- ------- -------     5  4000  1000  1000
boskop       S1.06      15.87 ------- ------- -------     6  4000  1000  1000
boskop       S1.07      18.27 ------- ------- -------     7  4000  1000  1000
boskop       S1.08      20.40 ------- ------- -------     8  4000  1000  1000
boskop       S1.09      22.76 ------- ------- -------     9  4000  1000  1000
boskop       S1.10      25.16 ------- ------- -------    10  4000  1000  1000
boskop       S1.11      27.99 ------- ------- -------    11  4000  1000  1000
boskop       S1.12      30.38 ------- ------- -------    12  4000  1000  1000
boskop       S1.13      33.48 ------- ------- -------    13  4000  1000  1000
boskop       S1.14      36.53 ------- ------- -------    14  4000  1000  1000
boskop       S1.15      38.82 ------- ------- -------    15  4000  1000  1000
boskop       S1.16      41.30 ------- ------- -------    16  4000  1000  1000
boskop       S2.01      22.58 ------- ------- -------     1  4000  1000  2000
boskop       S2.02      23.11 ------- ------- -------     2  4000  1000  2000
boskop       S2.03      23.49 ------- ------- -------     3  4000  1000  2000
boskop       S2.04      31.31 ------- ------- -------     4  4000  1000  2000
boskop       S2.05      25.56 ------- ------- -------     5  4000  1000  2000
boskop       S2.06      26.23 ------- ------- -------     6  4000  1000  2000
boskop       S2.07      27.32 ------- ------- -------     7  4000  1000  2000
boskop       S2.08      27.42 ------- ------- -------     8  4000  1000  2000
boskop       S2.09      29.43 ------- ------- -------     9  4000  1000  2000
boskop       S2.10      28.39 ------- ------- -------    10  4000  1000  2000
boskop       S2.11      29.25 ------- ------- -------    11  4000  1000  2000
boskop       S2.12      32.20 ------- ------- -------    12  4000  1000  2000
boskop       S2.13      34.93 ------- ------- -------    13  4000  1000  2000
boskop       S2.14      38.26 ------- ------- -------    14  4000  1000  2000
boskop       S2.15      42.15 ------- ------- -------    15  4000  1000  2000
boskop       S2.16      43.55 ------- ------- -------    16  4000  1000  2000
boskop       S3.01      35.15 ------- ------- -------     1  4000  1000  3000
boskop       S3.02      37.42 ------- ------- -------     2  4000  1000  3000
boskop       S3.03      36.78 ------- ------- -------     3  4000  1000  3000
boskop       S3.04      38.00 ------- ------- -------     4  4000  1000  3000
boskop       S3.05      37.35 ------- ------- -------     5  4000  1000  3000
boskop       S3.06      36.47 ------- ------- -------     6  4000  1000  3000
boskop       S3.07      36.70 ------- ------- -------     7  4000  1000  3000
boskop       S3.08      37.64 ------- ------- -------     8  4000  1000  3000
boskop       S3.09      38.43 ------- ------- -------     9  4000  1000  3000
boskop       S3.10      43.10 ------- ------- -------    10  4000  1000  3000
boskop       S3.11      42.10 ------- ------- -------    11  4000  1000  3000
boskop       S3.12      40.20 ------- ------- -------    12  4000  1000  3000
boskop       S3.13      43.74 ------- ------- -------    13  4000  1000  3000
boskop       S3.14      44.79 ------- ------- -------    14  4000  1000  3000
boskop       S3.15      48.97 ------- ------- -------    15  4000  1000  3000
boskop       S3.16      53.49 ------- ------- -------    16  4000  1000  3000
boskop       S4.01      46.77 ------- ------- -------     1  4000  1000  4000
boskop       S4.02      69.01 ------- ------- -------     2  4000  1000  4000
boskop       S4.03      89.87 ------- ------- -------     3  4000  1000  4000
boskop       S4.04      85.45 ------- ------- -------     4  4000  1000  4000
boskop       S4.05     104.19 ------- ------- -------     5  4000  1000  4000
boskop       S4.06     103.13 ------- ------- -------     6  4000  1000  4000
boskop       S4.07     129.31 ------- ------- -------     7  4000  1000  4000
boskop       S4.08     103.15 ------- ------- -------     8  4000  1000  4000
boskop       S4.09     165.60 ------- ------- -------     9  4000  1000  4000
boskop       S4.10     103.55 ------- ------- -------    10  4000  1000  4000
boskop       S4.11      50.79 ------- ------- -------    11  4000  1000  4000
boskop       S4.12     221.37 ------- ------- -------    12  4000  1000  4000
boskop       S4.13      55.20 ------- ------- -------    13  4000  1000  4000
boskop       S4.14      67.56 ------- ------- -------    14  4000  1000  4000
boskop       S4.15     173.38 ------- ------- -------    15  4000  1000  4000
boskop       S4.16     200.30 ------- ------- -------    16  4000  1000  4000
boskop       S5.01      58.11 ------- ------- -------     1  4000  1000  5000
boskop       S5.02     100.61 ------- ------- -------     2  4000  1000  5000
boskop       S5.03     112.67 ------- ------- -------     3  4000  1000  5000
boskop       S5.04     139.31 ------- ------- -------     4  4000  1000  5000
boskop       S5.05     164.13 ------- ------- -------     5  4000  1000  5000
boskop       S5.06     170.56 ------- ------- -------     6  4000  1000  5000
boskop       S5.07     180.00 ------- ------- -------     7  4000  1000  5000
boskop       S5.08     183.50 ------- ------- -------     8  4000  1000  5000
boskop       S5.09     241.10 ------- ------- -------     9  4000  1000  5000
boskop       S5.10     200.92 ------- ------- -------    10  4000  1000  5000
boskop       S5.11     251.75 ------- ------- -------    11  4000  1000  5000
boskop       S5.12     217.12 ------- ------- -------    12  4000  1000  5000
boskop       S5.13     261.25 ------- ------- -------    13  4000  1000  5000
boskop       S5.14     327.91 ------- ------- -------    14  4000  1000  5000
boskop       S5.15     257.04 ------- ------- -------    15  4000  1000  5000
boskop       S5.16     309.08 ------- ------- -------    16  4000  1000  5000
boskop       S6.01      68.27 ------- ------- -------     1  4000  1000  6000
boskop       S6.02     102.53 ------- ------- -------     2  4000  1000  6000
boskop       S6.03     103.95 ------- ------- -------     3  4000  1000  6000
boskop       S6.04     163.38 ------- ------- -------     4  4000  1000  6000
boskop       S6.05     194.68 ------- ------- -------     5  4000  1000  6000
boskop       S6.06     241.78 ------- ------- -------     6  4000  1000  6000
boskop       S6.07     252.98 ------- ------- -------     7  4000  1000  6000
boskop       S6.08     269.45 ------- ------- -------     8  4000  1000  6000
boskop       S6.09     280.92 ------- ------- -------     9  4000  1000  6000
boskop       S6.10     276.85 ------- ------- -------    10  4000  1000  6000
boskop       S6.11     283.17 ------- ------- -------    11  4000  1000  6000
boskop       S6.12     339.35 ------- ------- -------    12  4000  1000  6000
boskop       S6.13     344.73 ------- ------- -------    13  4000  1000  6000
boskop       S6.14     428.54 ------- ------- -------    14  4000  1000  6000
boskop       S6.15     618.47 ------- ------- -------    15  4000  1000  6000
boskop       S6.16     605.36 ------- ------- -------    16  4000  1000  6000
boskop       S7.01      79.25 ------- ------- -------     1  4000  1000  7000
boskop       S7.02     126.24 ------- ------- -------     2  4000  1000  7000
boskop       S7.03     174.48 ------- ------- -------     3  4000  1000  7000
boskop       S7.04     241.36 ------- ------- -------     4  4000  1000  7000
boskop       S7.05     252.86 ------- ------- -------     5  4000  1000  7000
boskop       S7.06     239.13 ------- ------- -------     6  4000  1000  7000
boskop       S7.07     296.83 ------- ------- -------     7  4000  1000  7000
boskop       S7.08     370.51 ------- ------- -------     8  4000  1000  7000
boskop       S7.09     355.25 ------- ------- -------     9  4000  1000  7000
boskop       S7.10     364.18 ------- ------- -------    10  4000  1000  7000
boskop       S7.11     442.04 ------- ------- -------    11  4000  1000  7000
boskop       S7.12     470.63 ------- ------- -------    12  4000  1000  7000
boskop       S7.13     405.18 ------- ------- -------    13  4000  1000  7000
boskop       S7.14     477.74 ------- ------- -------    14  4000  1000  7000
boskop       S7.15     496.09 ------- ------- -------    15  4000  1000  7000
boskop       S7.16     635.69 ------- ------- -------    16  4000  1000  7000
boskop       S8.01      90.37 ------- ------- -------     1  4000  4000  8000
boskop       S8.02     158.75 ------- ------- -------     2  4000  4000  8000
boskop       S8.03     187.20 ------- ------- -------     3  4000  4000  8000
boskop       S8.04     243.54 ------- ------- -------     4  4000  4000  8000
boskop       S8.05     292.48 ------- ------- -------     5  4000  4000  8000
boskop       S8.06     383.50 ------- ------- -------     6  4000  4000  8000
boskop       S8.07     684.16 ------- ------- -------     7  4000  4000  8000
boskop       S8.08     854.75 ------- ------- -------     8  4000  4000  8000
boskop       S8.09     976.80 ------- ------- -------     9  4000  4000  8000
boskop       S8.10    1283.44 ------- ------- -------    10  4000  4000  8000
boskop       S8.11    1424.48 ------- ------- -------    11  4000  4000  8000
boskop       S8.12    1720.17 ------- ------- -------    12  4000  4000  8000
boskop       S8.13    1925.35 ------- ------- -------    13  4000  4000  8000
boskop       S8.14    2133.69 ------- ------- -------    14  4000  4000  8000
boskop       S8.15    2419.32 ------- ------- -------    15  4000  4000  8000
boskop       S8.16    2358.43 ------- ------- -------    16  4000  4000  8000
